smiles,class_label,xrn
COC(=O)C[C@@H](C[C@H]1C(=O)CC[C@@H]2[C@]1(C)CCC[C@@]2(C)C(=O)OC)C(=O)C(C)C,NEG,7948279
Cc1ccc(-c2cnc(NC(=O)Cc3ccc(O)cc3)c(Cc3ccccc3)n2)cc1,POS,7948291
Brc1cc(=C(c2ccccc2)c2ccccc2)c2cccc(=C(c3ccccc3)c3ccccc3)cc1-2,POS,7948371
Brc1cc(=C(c2ccccc2)c2ccccc2)c2cc(=C(c3ccccc3)c3ccccc3)cccc1-2,POS,7948383
Cc1cccc2sc(NC(=O)[C@H](C)N3C(=O)c4ccccc4C3=O)nc12,NEG,7948440
CC1=C2C(=O)OC[C@@H](C(=O)O)[C@H]2C[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,POS,7948460
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)[C@H](Cl)[C@H]1O,NEG,7948635
CN(C)c1cccc2c(-c3ccc(N(C)C)c4c(N(C)C)cccc34)ccc(N(C)C)c12,POS,7948651
COc1ccc(/C(Cl)=C(/c2ccc(O)cc2)c2ccc(OCCN3CCCCC3)cc2)cc1,POS,7948747
C/C(=N/c1[nH]c(=O)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1)N(C)C,POS,7948766
C=C1CC(COc2cccc3ccc(=O)[nH]c23)(c2ccc(OC)cc2)OC1=O,POS,7948837
Cc1nc2c(Cc3ccccc3)[nH]c(-c3ccc(C(F)(F)F)cc3)cn-2c1=O,NEG,7949007
CCCCCCC[C@@H](C/C=C/CCC(=O)N(C)C/C(=C/Cl)C1=CCC(O)C(C)C1=O)OC,NEG,7949021
Cn1c(=O)c2c(ncn2CCCNC(=O)Cc2ccccc2)n(C)c1=O,NEG,7949060
Cn1c(=O)c2c(ncn2CCCOC(=O)Cc2ccccc2)n(C)c1=O,NEG,7949061
Cn1c(=O)c2c(ncn2CCC(=O)NCCc2ccccc2)n(C)c1=O,NEG,7949092
COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC[C@@]13C(=O)C[C@@H](C[C@@H]12)[C@]1(OC1(C)C)C3=O,NEG,7949286
CCCCCCC[C@@H](C/C=C/CCC(=O)N(C)C/C(=C/Cl)[C@]12O[C@H]1CC=C(C)C2=O)OC,NEG,7949368
CC(C)=CCc1cc(CCC(=O)c2c(O)cc(O)c(CC=C(C)C)c2O)cc(O)c1O,NEG,7949418
COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC[C@]13C=C(C(C)(C)O)[C@H](C[C@H]21)C[C@]3(Cl)C#N,NEG,7949430
OC[C@H]1O[C@@H](n2c(Cl)nc3cc4cc(Cl)c(Cl)cc4cc32)[C@H](O)[C@@H]1O,POS,7949568
CC(=O)O[C@H]1C/C=C(\C)[C@@H](OC(C)=O)CC2=C(CO)C(=O)O[C@@H]2/C=C/1C,NEG,7949589
COC(=O)c1ccn2c1[C@H](NC(=O)C(F)(F)F)[C@@H](O)[C@H](O)[C@H]2CO,NEG,7949712
CCCC1=CC2=CC(=O)[C@](C)(OC(=O)c3c(C)cc(O)cc3OC)C(=O)C2=CO1,POS,7949766
CSc1nc2cc3cc(Cl)c(Cl)cc3cc2n1[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,POS,7949794
COc1ccc(SC[C@@H]2C[C@@H](O)[C@H](n3cnc4c(N)ncnc43)O2)cc1,NEG,7949951
C=C1CC(COc2cccc3ccc(=O)[nH]c23)(c2ccc(-c3ccccc3)cc2)OC1=O,POS,7949990
COC(=O)C[C@H]1C[C@H]2[C@]3(CC[C@@H]4[C@]2(C)CCC[C@@]4(C)C(=O)OC)OO[C@@]1(C(C)C)O3,NEG,7950281
Cc1cccc2sc(NC(=O)[C@H](C(C)C)N3C(=O)c4ccccc4C3=O)nc12,NEG,7950314
CCCC1=CC2=CC(=O)[C@](C)(OC(=O)c3c(C)cc(O)cc3OC)[C@@H](O)[C@@H]2CO1,POS,7950350
COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC[C@]13C=C(C(C)=O)[C@H](C[C@H]21)C[C@]3(Cl)C#N,NEG,7950457
COc1ccc2c(c1)C(C)(C)C1(C=Nc3c(cc(C#N)c4ccccc34)O1)N2C,POS,7950497
CCOC[C@@H]1[C@@H](CO)[C@H](c2ccc(O)c(OC)c2)O[C@H]1c1ccc(O)c(OC)c1,NEG,7950509
CCOC1=CC(=O)c2c(cc(C)c(-c3c(C)cc(O)c4c3C(=O)C=CC4=O)c2O)C1=O,POS,7950634
CCOC1=CC(=O)c2cc(C)c(-c3c(C)cc(O)c4c3C(=O)C=CC4=O)c(O)c2C1=O,POS,7950697
Cc1ccc(S(=O)(=O)N[C@@H](C)C(=O)Nc2nc3c(C)cccc3s2)cc1,NEG,7950847
O=C(O)c1cc(C2CC(c3ccc(Cl)cc3)=NN2c2ccc(Cl)cc2)ccc1O,POS,7950886
CN1C(=O)C(c2cn(C(=O)OC(C)(C)C)c3ccccc23)=C(n2ccnc2)C1=O,POS,7951112
CCCCCCCCCCCCCCCCCCCCCCCCCCCc1cc(=O)c2c(O)cc(O)cc2o1,POS,7951220
Nc1nc(C#Cc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,NEG,7951244
Nc1nc(C#CCc2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,NEG,7951454
C=C1[C@@H]2CC[C@H]3[C@]45CO[C@H](CC4=O)C(C)(C)C5=C(O)C(=O)[C@]3(C2)[C@@H]1OC(C)=O,POS,7951492
C=C1CC(COc2ccc3c(=O)c4ccccc4oc3c2)(c2ccc(F)cc2)OC1=O,POS,7951608
C=C1CC(COc2ccc3c(=O)c4ccccc4oc3c2)(c2ccc(Cl)cc2)OC1=O,POS,7951609
COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC[C@]13OC(=O)C[C@H](C[C@H]21)[C@]1(OC1(C)C)C3=O,NEG,7951679
CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1c(O)ccc2ccccc12,POS,7951699
COC(=O)C[C@@H](C[C@H]1[C@H](C(=O)OC)CC[C@@H]2[C@]1(C)CCC[C@@]2(C)C(=O)OC)C(=O)C(C)C,NEG,7951816
CC(C)=CCc1cc(-c2coc3c(CC=C(C)C)c(O)cc(O)c3c2=O)cc(O)c1O,NEG,7951825
C/C=C/C1=CC2=CC(=O)[C@](C)(OC(=O)c3c(C)cc(O)cc3OC)[C@@H](O)[C@@H]2CO1,POS,7951991
COc1ccc(SC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@H]2O)cc1,NEG,7952015
COc1ccc(SC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2F)cc1,NEG,7952018
COc1ccc(SC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2Cl)cc1,NEG,7952040
COc1nc(OC)c2c(n1)C(Cc1ccccc1)(OC(C)=O)C(NC(C)=O)=N2,POS,7952055
Cc1ccc(S(=O)(=O)N[C@H](C(=O)Nc2nc3c(C)cccc3s2)C(C)C)cc1,NEG,7952178
CCCC1=CC2=CC(=O)[C@](C)(OC(=O)c3c(OC)cc(O)c(Cl)c3C)[C@@H](O)[C@@H]2CO1,POS,7952282
C=CCOC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,NEG,7952288
Cc1cccc2sc(NC(=O)[C@H](CC(C)C)N3C(=O)c4ccccc4C3=O)nc12,NEG,7952312
CCOC(=O)C1=C(OCC)C=C(CCC(=O)OC)C1C(C(=O)OCC)C(=O)OCC,POS,7952314
COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC[C@]13C(=O)[C@@]4(OC4(C)C)[C@H](C[C@H]21)C[C@]3(Cl)C#N,NEG,7952400
C[C@H](CCC=C(CO)CO)[C@H]1C(=O)C[C@@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3=CC[C@]12C,NEG,7952515
COc1nc(OC)c2c(n1)C(Cc1ccccc1)(Cc1ccccc1)C(NC(C)=O)=N2,POS,7952580
CC(C)=CCc1c(O)cc2c(c1O)C(=O)C1(O)Oc3cc(O)ccc3C1(CC=C(C)C)O2,POS,7952675
COc1cc(CCc2cccc(O)c2)c2c(c1)O[C@H](c1ccc(O)c(OC)c1)[C@@H](O)C2,POS,7952773
CN1C(=O)C(c2cn(C(=O)OC(C)(C)C)c3ccccc23)=C(c2cncn2C)C1=O,POS,7952791
CCCCCCCCCCCCCCOC(=O)c1ccc(-c2cc3ccc(N(CC)CC)cc3oc2=O)cc1,POS,7953000
Cc1cccc2sc(NC(=O)[C@H](Cc3ccccc3)N3C(=O)c4ccccc4C3=O)nc12,NEG,7953049
C/C=C/C1=CC2=CC(=O)[C@](C)(OC(=O)c3c(OC)cc(O)c(Cl)c3C)[C@@H](O)[C@@H]2CO1,POS,7953075
C=C1CC(COc2ccc3c(=O)cc(-c4ccccc4)oc3c2)(c2ccc(F)cc2)OC1=O,POS,7953077
C=C1CC(COc2ccc3c(=O)cc(-c4ccccc4)oc3c2)(c2ccc(Cl)cc2)OC1=O,POS,7953078
O=C1OC(OC(=O)c2ccccc2)(c2ccccc2)C(OC(=O)c2ccccc2)=C1c1ccccc1,NEG,7953088
CC(=O)OCC1=C2/C(=C\[C@@]3(C)CC[C@](O)(O3)[C@](C)(O)C[C@@H]2OC(=O)C(C)C)OC1=O,NEG,7953216
C=C(C)[C@@]1(O)C(=O)[C@@]23CC[C@@H]4[C@](C)(CCC[C@@]4(C)C(=O)OC)[C@H]2C[C@@H]1C[C@]3(Cl)C#N,NEG,7953223
C=C1CC(COc2ccc3c(=O)c4ccccc4oc3c2)(c2ccc(OC)cc2)OC1=O,POS,7953418
Nc1nc(C#CC(O)c2ccccc2)nc2c1ncn2[C@@H]1O[C@H](CO)C[C@H]1O,NEG,7953557
CCOC1=CC(=O)c2c(c(O)cc(C)c2-c2c(C)cc3c(c2O)C(=O)C=CC3=O)C1=O,POS,7953736
NCC(O)CNCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC/C=C\CCNCC(O)CN,NEG,7953932
C=C1CC(COc2ccc3c(=O)c4ccccc4oc3c2)(c2ccc(-c3ccccc3)cc2)OC1=O,POS,7954077
Cc1ccc(S(=O)(=O)N[C@@H](CC(C)C)C(=O)Nc2nc3c(C)cccc3s2)cc1,NEG,7954207
CCCC1=CC2=CC(=O)[C@](C)(OC(=O)c3c(C)c(Cl)c(O)c(Cl)c3OC)[C@@H](O)[C@@H]2CO1,POS,7954252
COC(=O)[C@]1(C)CCC[C@@]2(C)[C@H]1CC[C@]13C(=O)[C@](O)(C(C)=O)[C@H](C[C@H]21)C[C@]3(Cl)C#N,NEG,7954300
CCC(=O)O[C@H]1CC[C@@]2(C)[C@H](C1)C(=O)C[C@H]1[C@@H]3CC[C@H]4[C@@H](CN5C[C@@H](C)CC[C@H]5[C@]4(C)O)[C@@H]3C[C@@H]12,NEG,7954410
CCCC(=O)O[C@H]1CC[C@@]2(C)[C@H](C1)C(=O)C[C@H]1[C@@H]3CC[C@H]4[C@@H](CN5C[C@@H](C)CC[C@H]5[C@]4(C)O)[C@@H]3C[C@@H]12,NEG,7954453
C=C1CC(COc2ccc3c(=O)cc(-c4ccccc4)oc3c2)(c2ccc(OC)cc2)OC1=O,POS,7954556
CC(C)=CCN[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@H](c1nccs1)C(C)C)C(C)C,NEG,7954706
C=C1C(=O)[C@]23C[C@H]1C[C@H](O)[C@H]2[C@@]1(C)[C@H]([C@@H](OC(C)=O)[C@@H]3O)C(C)(C)[C@@H](OC(C)=O)C[C@@H]1O,NEG,7954716
Cc1ccc(S(=O)(=O)C=C[C@H]2C[C@@H](n3cnc4c(N)ncnc43)[C@@H]3OC(C)(C)O[C@@H]32)cc1,NEG,7954754
CC(=O)O[C@@H]1C[C@@H](/C=C/S(=O)(=O)c2ccc(C)cc2)O[C@H]1n1cnc2c(N)ncnc21,NEG,7954955
COc1cc([C@@H]2COc3cc(OC)c4c(c3[C@@H]2O)CCc2cc(O)ccc2-4)cc(OC)c1O,NEG,7954976
COc1cc([C@H]2COc3cc4c(cc3[C@@H]2O)-c2c(cc(O)cc2OC)CC4)cc(OC)c1O,POS,7954989
O=C(O[C@@H]1[C@H](OC(=O)c2ccccc2)[C@@H](n2ccc(=O)[nH]c2=O)O[C@H]1CO)c1ccccc1,NEG,7954999
Cc1ccc(S(=O)(=O)c2cc3c(c4ccccc24)N=CC2(O3)N(C)c3ccccc3C2(C)C)cc1,POS,7955003
CC(C)=CCC/C(C)=C/Cc1c(O)cc(O)c(C(=O)CCc2cc(O)c(O)c(CC=C(C)C)c2)c1O,NEG,7955023
COc1cc(CCc2cccc(O)c2)c2c(c1)O[C@H](c1cc(OC)c(O)c(OC)c1)[C@@H](O)C2,POS,7955136
C/C=C/C1=CC2=CC(=O)[C@](C)(OC(=O)c3c(C)c(Cl)c(O)c(Cl)c3OC)[C@@H](O)[C@@H]2CO1,POS,7955240
C=C(C)C(=O)O[C@H]1C[C@@](C)(O)[C@]2(OC)CC[C@](C)(/C=C3/OC(=O)C(COC(C)=O)=C31)O2,POS,7955268
C#Cc1cn([C@@H]2O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H]2OC(C)=O)c(=O)[nH]c1=O,NEG,7955292
COc1ccc([C@@H]2COc3cc(O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)ccc3C2)c(O)c1,NEG,7955464
C=C1CC(COc2ccc3c(=O)cc(-c4ccccc4)oc3c2)(c2ccc(-c3ccccc3)cc2)OC1=O,POS,7955515
Cc1cc(O)c2c(O)c3c(cc2c1)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C[C@H](O)C3=O,POS,7955547
C[C@H]1O[C@@H](Oc2cccc(-c3oc4cc(O)cc(O)c4c(=O)c3O)c2)[C@H](O)[C@H](O)[C@H]1O,POS,7955586
Cc1ccc(S(=O)(=O)N[C@@H](Cc2ccccc2)C(=O)Nc2nc3c(C)cccc3s2)cc1,NEG,7955746
CO[C@H]1C[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c2cc3cc(C)cc(O)c3c(O)c2C1=O,POS,7955800
Cc1c(O)c(C)c2c3c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]3C[C@@H](c1ccccc1)O2,NEG,7955807
C[C@H]1O[C@@H](Oc2cc(-c3oc4cc(O)cc(O)c4c(=O)c3O)ccc2O)[C@H](O)[C@H](O)[C@H]1O,POS,7955922
CCCCCCCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCCCC[C@@H]3CC(CC(C)=O)C(=O)O3)O2)O1,NEG,7956075
Cc1cn([C@H]2O[C@@H](CO)[C@H](OC(=O)c3ccccc3)[C@@H]2OC(=O)c2ccccc2)c(=O)[nH]c1=O,NEG,7956227
O=c1c(-c2ccc(O)c(O)c2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,POS,7956316
O=C1O/C(=C\c2ccc(O)cc2)C(c2cc(Br)c(O)c(Br)c2)=C1C(=O)c1cc(Br)c(O)c(Br)c1,POS,7956338
O=C(CC/C=C/c1ccc(O)c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c1)c1ccc(O)c(O)c1,POS,7956368
CC(C)=CCC/C(C)=C/Cc1c(O)cc(O)c(C(=O)CCc2cc(O)c3c(c2)C=CC(C)(C)O3)c1O,NEG,7956538
Cc1c(O)c(CO)c2c3c1O[C@H](c1ccccc1)C[C@H]3O[C@H]1[C@H](O2)O[C@H](CO)[C@@H](O)[C@@H]1O,NEG,7957028
CCCCCC(=O)NC1CCCCC1OCC(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(N)=O,NEG,7957099
CC(C)=CCC/C(C)=C/CC/C(C)=C/CC12Oc3cc(O)cc(O)c3C(=O)C1(O)Oc1cc(O)ccc12,POS,7957161
CCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCC[C@@H](O)CCCC3=C[C@H](C)OC3=O)O2)O1,NEG,7957212
C=C1C(=O)[C@]23C[C@H]1C[C@H](O)[C@H]2[C@@]1(C)[C@H]([C@@H](OC(C)=O)[C@@H]3OC(C)=O)C(C)(C)[C@@H](OC(C)=O)C[C@@H]1O,NEG,7957372
CC(C)=CCC/C(C)=C/Cc1c(O)ccc([C@H]2Oc3cc(O)c(CC=C(C)C)c(O)c3C(=O)[C@@H]2O)c1O,POS,7957433
Oc1ccc([C@@H]2Cc3cc(O)cc4c3[C@H](c3cc(O)cc(O)c32)[C@@H](c2ccc(O)cc2)O4)cc1,NEG,7957515
O=c1c2ncn(COCCO)c2nc2[nH]cc(C(c3ccccc3)(c3ccccc3)c3ccccc3)n12,NEG,7957894
C/C(=C\c1csc(CO)n1)[C@@H]1C[C@@H]2O[C@@H]2CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,NEG,7958179
Cc1[nH]c2nc3c(ncn3COCCO)c(=O)n2c1C(c1ccccc1)(c1ccccc1)c1ccccc1,NEG,7958252
CC(=O)OCC1=C2[C@@H](OC1=O)[C@@H]1O[C@@]1(C)CCC(=O)[C@@](C)(OC(C)=O)C[C@H]2OC(=O)C(C)C,NEG,7958331
O=c1oc2c3oc4cc(O)c(O)c(O)c4oc3cc3c(=O)oc4c(O)c(O)cc1c4c32,POS,7958460
CC(C)=CCC/C(C)=C/Cc1c(O)ccc2c1OC1(O)C(=O)c3c(O)cc(O)cc3OC21CC=C(C)C,POS,7958496
O=C1O/C(=C\c2cc(Br)c(O)c(Br)c2)C(c2cc(Br)c(O)c(Br)c2)=C1C(=O)c1cc(Br)c(O)c(Br)c1,POS,7958893
Cc1cc(C)c(C2=N[C@@H](Cc3cn(C)cn3)CO2)c(O)c1C1=N[C@@H](Cc2cn(C)cn2)CO1,POS,7959259
CC(=O)O[C@H]1C[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]2(C)[C@H]1OC(C)=O)[C@H]3OC(=O)c1ccccc1,NEG,7959601
CCCCCCCCCC[C@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCC(=O)CCCC[C@@H]3CC(CC(C)=O)C(=O)O3)O2)O1,NEG,7959627
CCC(=C/C(C)C/C=C/C(C)=C/C(C)C(=O)C(C)C(O)C(C)CC1=CC(=O)OC1)/C=C/C1OC(=O)C=CC1C,POS,7959688
Cc1[nH]c2nc3c(ncn3COCCO)c(=O)n2c1-c1ccc(C(c2ccccc2)c2ccccc2)cc1,POS,7960082
COc1ccc(C(OC[C@@H]2O[C@H](n3ccc(=O)[nH]c3=O)[C@@H](O)[C@H]2O)(c2ccccc2)c2ccc(OC)cc2)cc1,NEG,7960311
CCCCCCCCCCCC(=O)NC1CCCCC1OCC(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(N)=O,NEG,7960391
O=C(Nc1ccn([C@H]2O[C@@H](CO)[C@H](OC(=O)c3ccccc3)[C@@H]2OC(=O)c2ccccc2)c(=O)n1)c1ccccc1,POS,7960398
O=C1CC(c2ccc(Oc3c(O)cc4c(c3O)C(=O)CC(c3ccc(O)cc3)O4)cc2)Oc2cc(O)cc(O)c21,NEG,7960423
C=C1/C=C/C(=O)C(C)(C)/C=C/[C@@H](C)C(=O)[C@@]2(OC(C)=O)C[C@@](C)(OC(C)=O)[C@H](OC(C)=O)[C@@H]2[C@@H]1OC(C)=O,NEG,7960480
CC(=O)O[C@@H]1[C@H](O)[C@@H](O)[C@@H](Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)O[C@@H]1C,POS,7960800
COC(=O)CC(=O)OC[C@H]1O[C@@H](Oc2ccc3c(=O)c(-c4ccc(O)cc4)coc3c2)[C@H](O)[C@@H](O)[C@@H]1O,NEG,7960880
CCOC[C@@H]1[C@@H](COC(C)=O)[C@H](c2ccc(OC(C)=O)c(OC)c2)O[C@H]1c1ccc(OC(C)=O)c(OC)c1,NEG,7960913
C=C1[C@@H](OC(=O)C(C)(C)C)CC[C@@]2(C)[C@@H](OC(C)=O)[C@H](OC(C)=O)C3=C(C)C(=O)C[C@@H]([C@@H](OC(C)=O)[C@H]12)C3(C)C,NEG,7960942
COC(=O)[C@@]1(C)CC[C@]2(C)CC[C@]3(C)C(=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O[C@H]6C[C@H](O)[C@@H](O)[C@H](C)O6)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2C1,NEG,7961129
COc1ccc(C(OC[C@@H]2O[C@H](n3cc(C)c(=O)[nH]c3=O)[C@@H](O)[C@H]2O)(c2ccccc2)c2ccc(OC)cc2)cc1,NEG,7961137
C/C(=N/c1nc(OC(=O)N(c2ccccc2)c2ccccc2)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1)N(C)C,POS,7961246
COC(=O)[C@]1(C)C=C2C3=CC(=O)[C@@H]4[C@@]5(C)CC[C@H](O[C@H]6C[C@H](O)[C@@H](O)[C@H](C)O6)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C)CC1,NEG,7961389
C=C(CCNC(=O)CC/C=C/C[C@H](CCCCCCC)OC)[C@]12O[C@H]1[C@H](O[C@H]1OC[C@H](OC)[C@@H](O)[C@@H]1OC)C=C(C)C2=O,NEG,7961625
CC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(C(C)(C)O)C[C@H](O)C(C)=C3[C@@H](O)[C@H](O)[C@]12C,NEG,7961794
CSc1nc2c(ncc(=O)n2[C@H]2C[C@H](OC(=O)c3ccc(C)cc3)[C@@H](COC(=O)c3ccc(C)cc3)O2)c(=O)[nH]1,POS,7961857
COc1cc(O)ccc1C1c2c(c(OC)c(O)c3oc(=O)ccc23)[C@@H]2C=C(C)CC(c3ccc(O)c(O)c3)[C@H]12,POS,7961879
CCC1=C(C)C(=O)N/C1=C/c1[nH]c(Cc2[nH]c(/C=C3/NC(=O)C(C)=C3CC)c(CC)c2C)c(CCC(=O)O)c1C,POS,7961894
O=C(O)C1=CO[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H]2[C@H](COC(=O)c3ccc(C(=O)O)cc3O)CC[C@@H]12,POS,7961915
COc1cc(O)ccc1C1CC(C)=C[C@H]2c3c(OC)c(O)c4oc(=O)ccc4c3C(c3ccc(O)c(O)c3)[C@@H]12,POS,7962090
CSc1nc2c(nc(C)c(=O)n2[C@H]2C[C@H](OC(=O)c3ccc(C)cc3)[C@@H](COC(=O)c3ccc(C)cc3)O2)c(=O)[nH]1,POS,7962180
CN(C)c1ncn([C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)c(=O)n1,NEG,7962187
O=C(Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO)[C@H](OC(=O)c2ccccc2)[C@@H]1OC(=O)c1ccccc1)c1ccccc1,NEG,7962201
C=C1[C@@H](OC(=O)C(F)(F)F)CC[C@@]2(C)[C@@H](OC(C)=O)[C@H](OC(C)=O)C3=C(C)C(=O)C[C@@H]([C@@H](OC(C)=O)[C@H]12)C3(C)C,NEG,7962221
CC(=O)O[C@@H]1C[C@H](O)[C@@]23CO[C@@H](OC(=O)C(C)C)[C@]1(C)[C@@H]2C[C@@H](O)[C@]1(C)[C@@H]3C(=O)[C@H](O)[C@@]2(C)[C@H](c3ccoc3)C[C@H]3O[C@]321,NEG,7962317
CCC1=C(C)C(=O)N/C1=C/c1[nH]c(Cc2[nH]c(/C=C3/NC(=O)C(C)=C3CC)c(CCC(=O)O)c2C)c(C)c1CC,POS,7962489
CC(=O)O[C@H]1C[C@@H]2[C@@]3(C)[C@@H](OC(C)=O)C[C@@H](OC(C)=O)[C@@]4(C)CO[C@@H]([C@H]5O[C@H]6C[C@@H](c7ccoc7)[C@](C)(O)[C@@]6(O)[C@]52C1)[C@@H]43,NEG,7962623
CN(C)c1cccc2c(S(=O)(=O)CCOC(=O)Nc3ncnc4c3ncn4[C@H]3C[C@H](O)[C@@H](CO)O3)cccc12,POS,7962696
Nc1nc(CCl)n([C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)c(=O)n1,NEG,7962790
Nc1nc(-c2ccccc2)nc(=O)n1[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1,NEG,7962836
N/C(=N/C(=O)N[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1)NC(=O)c1ccccc1,NEG,7962934
O=C(O)C1=CO[C@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O)[C@H]2[C@H](COC(=O)c3cc(O)c(C(=O)O)cc3O)CC[C@@H]12,POS,7963044
CC(=O)NC1CCCCC1OCC(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)OCc1ccccc1)C(=O)OCc1ccccc1,NEG,7963064
O=c1c(-c2ccc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c2)coc2c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)ccc12,NEG,7963094
COc1ccc(C(OC[C@@H]2O[C@H](n3ccc(NC(=O)c4ccccc4)nc3=O)[C@@H](O)[C@H]2O)(c2ccccc2)c2ccc(OC)cc2)cc1,POS,7963349
Cc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(C)c2c(c1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)C[C@@H](c1ccccc1)O2,NEG,7963539
C=CCOP(O[C@H]1C[C@H](n2cc(C)c(=O)[nH]c2=O)O[C@@H]1COC(c1ccccc1)(c1ccc(OC)cc1)c1ccc(OC)cc1)N(C)C,NEG,7963591
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)C[C@@H]2c1c(O)cc(O)c2c1O[C@H](c1ccc(O)c(O)c1)[C@@H](O)C2,NEG,7963606
COc1ccc(C(OC[C@H]2O[C@@H](n3cnc4c(/N=C(/C)N(C)C)[nH]c(=O)nc43)C[C@@H]2O)(c2ccccc2)c2ccc(OC)cc2)cc1,POS,7963610
C=C1[C@@H](OC(=O)/C=C/c2ccccc2)C[C@H](OC(C)=O)[C@@]2(C)[C@@H](OC(C)=O)[C@H](OC(C)=O)C3=C(C)[C@@H](OC(C)=O)C[C@@H]([C@@H](O)[C@H]12)C3(C)C,NEG,7963663
Nc1nc(-c2ccccc2)n([C@@H]2O[C@H](COC(=O)c3ccccc3)[C@@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)c(=O)n1,NEG,7963783
CN(C)c1cccc2c(S(=O)(=O)CCOC(=O)Nc3nc4c(ncn4[C@H]4C[C@H](O)[C@@H](CO)O4)c(=O)[nH]3)cccc12,POS,7963827
