smiles,solvent_smiles,log10_mec
CC1=CC(=C(c2ccccc2)c2cc(C)c(O)c(C)c2)C=C(C)C1=O,CO,4.450002630173186
CC1=CC(=C(c2ccccc2)c2cc(C)c(O)c(C)c2)C=C(C)C1=O,CO,4.829998088697379
O=C1C=C(N2CCC[C@H]2C(=O)O)C(=O)c2ccccc21,CO,4.270003000105059
CCC(=O)NNc1cc(=O)n(C)c(=O)n1C,CO,4.259999795081887
Cc1ccc(C(=O)C2=C(O)C(=O)N3CCCN=C23)cc1,CO,4.700002397142254
Cn1c(=O)c2nc(CBr)nnc2n(C)c1=O,CO,4.300008202553813
CC1C=C(CC(O)C23CC2C(C)(C)OC3=O)C(=O)O1,CO,3.785329835010767
COc1ccc(C(=O)C2=C(O)C(=O)N3CCN=C23)cc1,CO,4.819998390845008
CCC1=C/C(=C(/c2ccccc2)c2ccc(O)c(CC)c2)C=CC1=O,ClCCl,4.420005284959052
CCC1=C/C(=C(/c2ccccc2)c2ccc(O)c(CC)c2)C=CC1=O,CO,4.220003426156936
CCC1=C/C(=C(/c2ccccc2)c2ccc(O)c(CC)c2)C=CC1=O,CO,4.67999991622922
CCC(=O)NNc1c(N=O)c(=O)n(C)c(=O)n1C,CO,4.340007617996673
COC(=O)/C(C#N)=C1/C=CC=C(C(C)C)c2cc(C)sc21,CO,4.1702617153949575
O=C(C1=C(O)C(=O)N2CCN=C12)c1ccc(Cl)cc1,CO,4.490000641890952
COC(=O)/C(C#N)=C1/C=C(C(C)C)C=Cc2cc(C)sc21,CO,4.305351369446623
CC1=N/C(=C\c2[nH]c(C)c(S(=O)(=O)O)c2C)C(C)=C1C,CO,4.853698211776174
C[C@H]1CCC2OC2(C)[C@@H](O)/C=C/[C@@](C)(O)/C=C/C(=O)O[C@@H]1C,CO,3.8512583487190755
C[C@H]1CCC2OC2(C)[C@@H](O)/C=C/[C@@](C)(O)/C=C/C(=O)O[C@@H]1C,CO,3.8573324964312685
C[C@H]1CCC2OC2(C)[C@@H](O)/C=C/[C@@](C)(O)/C=C/C(=O)O[C@@H]1C,CO,3.9590413923210934
O=C1C(O)=C(n2cnc3ccccc32)C(=O)c2ccccc21,CO,4.459996761920238
O=C1C=C(Nc2ccc3cn[nH]c3c2)C(=O)c2ccccc21,CO,4.340007617996673
CC(C)(C)OC(=O)C(C(=O)OC(C)(C)C)=C(N)Cc1ccccc1,CO,4.360006132229098
Cc1ccc(N/C(=C(/I)C(=N)c2ccccc2)c2ccccc2)cc1,CO,4.243038048686294
CC(C)C(=O)NNc1cc(=O)n(C)c(=O)n1C,CO,4.280008953108186
Cn1c(NNC(=O)C(C)(C)C)cc(=O)n(C)c1=O,CO,4.270003000105059
O=C(C1=C(O)C(=O)N2CCCN=C12)c1ccc(Cl)cc1,CO,4.180011119057718
CC(Br)c1nnc2c(n1)c(=O)n(C)c(=O)n2C,CO,4.270003000105059
Nc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,ClCCl,4.529999799877293
Nc1ccc(-c2cc(-c3ccccn3)nc(-c3ccccn3)c2)cc1,CO,4.550228353055094
CCCC1=C/C(=C(/c2ccccc2)c2ccc(O)c(CCC)c2)C=CC1=O,ClCCl,4.379994040165742
CCCC1=C/C(=C(/c2ccccc2)c2ccc(O)c(CCC)c2)C=CC1=O,CO,4.379994040165742
CCCC1=C/C(=C(/c2ccccc2)c2ccc(O)c(CCC)c2)C=CC1=O,CO,4.340007617996673
CC(C)C1=C/C(=C(/c2ccccc2)c2ccc(O)c(C(C)C)c2)C=CC1=O,ClCCl,4.300008202553813
CC(C)C1=C/C(=C(/c2ccccc2)c2ccc(O)c(C(C)C)c2)C=CC1=O,CO,4.369994661608428
CC(C)C1=C/C(=C(/c2ccccc2)c2ccc(O)c(C(C)C)c2)C=CC1=O,CO,4.780000298336571
CC1=C2C[C@]3(C)C(=O)C[C@@H](C(C)C)[C@H]3C/C=C(/C)[C@@H]2CC1=O,CO,4.149988456491476
CCCC(=O)OC(C)c1cc(C(=O)OC)nc2ccccc12,CO,3.957415714722669
COC1=C(OCc2ccccc2)[C@@H]([C@@H](O)CO)OC1=O,CO,4.080987046910887
CCCC1OC(C)=CC2=C1C(=O)c1c(O)cccc1C2=O,CO,4.436782624993158
CC(C)C(=O)NNc1c(N=O)c(=O)n(C)c(=O)n1C,CO,4.400002345927956
CCNC(=O)C12N=C(C)NN=C1N(C)C(=O)N2C,CO,3.369957607346053
COc1ccc(C(=O)C2=C(O)C(=O)N3CCCN=C23)cc1,CO,4.300008202553813
CC1=C(C)/C(=C(/c2ccccc2)c2ccc(O)c(C)c2C)C=CC1=O,ClCCl,4.130011949671904
CC1=C(C)/C(=C(/c2ccccc2)c2ccc(O)c(C)c2C)C=CC1=O,CO,4.16999753706657
CC1=C(C)/C(=C(/c2ccccc2)c2ccc(O)c(C)c2C)C=CC1=O,CO,4.349997839199033
CC1=C/C(=C(/c2ccccc2)c2cc(C)c(O)cc2C)C(C)=CC1=O,ClCCl,4.270003000105059
CC1=C/C(=C(/c2ccccc2)c2cc(C)c(O)cc2C)C(C)=CC1=O,CO,4.220003426156936
CC1=C/C(=C(/c2ccccc2)c2cc(C)c(O)cc2C)C(C)=CC1=O,CO,4.519998529118848
COc1cc(C=Nc2ccc(S(N)(=O)=O)cc2)cc(Br)c1O,CO,4.300008202553813
COc1cc(C=Nc2ccc(S(N)(=O)=O)cc2)cc(Br)c1O,CO,4.490000641890952
OC[C@H]1O[C@@H](n2cc(I)c3c(Cl)ncnc32)C[C@@H]1O,CO,4.401400540781544
Cc1cc(C)c(COc2ccc(OCc3ccccc3)cc2)c(C)c1,CO,4.419955748489758
C#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,4.08278537031645
O=C1C=C(NCCc2c[nH]c3ccccc23)C(=O)c2ccccc21,CO,4.300008202553813
CC(=O)OC(CC1=CC(C)OC1=O)C12CC1C(C)(C)OC2=O,CO,3.724275869600789
CC1(C)CCC[C@]2(C)[C@@H]1CC[C@@]1(C)OC3=C(C[C@@H]21)C(=O)C=C(CO)C3=O,CO,4.181843587944773
CC(C)(C)c1cc(C(C)(C)C)c2oc(-c3ccccc3O)nc2c1,CCCCCC,4.431363764158987
CC(C)(C)c1cc(C(C)(C)C)c2oc(-c3ccccc3O)nc2c1,CO,4.278753600952829
CC(=O)Oc1ccc2c(C)c3cc(OC(C)=O)ccc3c(C)c2c1,CO,4.91399918243032
COc1ccc(COc2ccc(OCc3ccccc3)cc2)cc1,CO,4.426511261364575
O=C1C(Cl)=C(NCCc2c[nH]c3ccccc23)C(=O)c2ccccc21,CO,4.58000068958904
O=C1C=C/C(=C(/c2ccccc2)c2ccc(O)c3ccccc23)c2ccccc21,CO,4.120014252078067
O=C1C=C/C(=C(/c2ccccc2)c2ccc(O)c3ccccc23)c2ccccc21,CO,4.439997050795336
Cn1c(NNC(=O)Cc2ccccc2)cc(=O)n(C)c1=O,CO,4.250005028486895
NS(=O)(=O)c1ccc(N=Cc2cc(C=O)cc(O)c2O)cc1,CO,4.159988050381987
NS(=O)(=O)c1ccc(N=Cc2cc(C=O)cc(O)c2O)cc1,CO,4.239999792886872
COc1cc(C=Nc2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,CO,4.340007617996673
COc1cc(C=Nc2ccc(S(N)(=O)=O)cc2)cc(OC)c1OC,CO,4.379994040165742
Cn1c(NNC(=O)C(C)(C)C)c(N=O)c(=O)n(C)c1=O,CO,4.330007700872759
Nc1ccc(C(CC(=O)c2ccccn2)CC(=O)c2ccccn2)cc1,CO,4.462397997898956
CC1=C2C[C@]3(C)C(=O)C[C@@H](C(C)C)[C@H]3C[C@H]3O[C@@]3(C)[C@@H]2CC1=O,CO,4.250005028486895
COC1=NCC(NC(=O)Nc2ccccc2)=CC(N(C)C)=N1,CO,4.318063334962762
Cn1c2ccccc2c(=O)c2ccc3c(c21)[C@H](O)[C@H](O)C(C)(C)O3,CO,4.609999703842231
O=C(NC1=CC(=O)[C@]2(CO)O[C@@H]2C1=O)c1ccccc1O,CO,3.8129133566428557
O=C(NC1=CC(=O)[C@]2(CO)O[C@@H]2C1=O)c1ccccc1O,CO,3.9590413923210934
O=C(NC1=CC(=O)[C@]2(CO)O[C@@H]2C1=O)c1ccccc1O,CO,3.7993405494535817
O=C(NC1=CC(=O)[C@]2(CO)O[C@@H]2C1=O)c1ccccc1O,CO,3.8129133566428557
O=C(NC1=CC(=O)[C@]2(CO)O[C@@H]2C1=O)c1ccccc1O,CO,3.9590413923210934
C=CCc1ccc2[nH]cc3c2c1N[C@@H](C(C)C)C(=O)N[C@H](CCl)C3,CO,4.477121254719663
CN(C)c1ccc(-c2nc3cc(C(C)(C)C)cc(C(C)(C)C)c3o2)cc1,CCCCCC,4.690196080028514
CN(C)c1ccc(-c2nc3cc(C(C)(C)C)cc(C(C)(C)C)c3o2)cc1,CO,4.6127838567197355
C/C=C/C=C/C=C/C(=O)O[C@@H]1C=C(C)[C@](O)(C=O)[C@@]2(C)CCCC(C)(C)[C@H]12,CO,4.537819095073274
C/C=C/C=C/C=C/C(=O)O[C@@H]1C=C2COC[C@]2(O)[C@@]2(C)CCCC(C)(C)[C@H]12,CO,4.568201724066995
C=C1C[C@H]2O[C@H]2[C@@](C)(O)CC[C@H]2[C@H]1CO[C@@]2(/C=C/C=C(C)C)CO,CO,4.079181246047625
COC(=O)c1cc(C(C)OC(=O)c2ccccc2)c2ccccc2n1,CO,4.269512944217916
COc1cc(C=Nc2ccc(S(N)(=O)=O)cc2)ccc1OC(C)=O,CO,4.450002630173186
COc1cc(C=Nc2ccc(S(N)(=O)=O)cc2)ccc1OC(C)=O,CO,4.30999192878118
CC(=O)OCc1nnc2c(n1)c(=O)n(C)c(=O)n2C,CO,4.289990066054319
CCCC#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,4.139879086401237
O=C1C=C(N[C@@H](Cc2cnc[nH]2)C(=O)O)C(=O)c2ccccc21,CO,4.229988836544811
CN(C)C1=NC(N(C)C)=NCC(NC(=O)Nc2ccccc2)=C1,CO,4.304275050477128
C/C=C/C=C/C(=O)O[C@@H]1C=C2COC(=O)[C@]2(O)[C@@]2(C)CCCC(C)(C)[C@H]12,CO,3.3820170425748683
C/C=C/Cc1ccc2[nH]cc3c2c1N[C@@H](C(C)C)C(=O)N[C@H](CO)C3,CO,4.482873583608754
Cn1c(NNC(=O)Cc2ccccc2)c(N=O)c(=O)n(C)c1=O,CO,4.410000712543462
C=C1CC[C@H]2C(C=O)=CO[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H]12,CO,4.01000297412706
CCCCC#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,4.176091259055681
C/C=C/C=C/C=C/C(=O)O[C@@H]1C=C2CO[C@@H](O)[C@]2(O)[C@@]2(C)CCCC(C)(C)[C@H]12,CO,4.505149978319906
COc1cc(C=O)cc(C=Nc2ccc(S(N)(=O)=O)cc2)c1O,CO,4.180011119057718
COc1cc(C=O)cc(C=Nc2ccc(S(N)(=O)=O)cc2)c1O,CO,4.320000804264728
CC/C=C/Cc1ccc2[nH]cc3c2c1N[C@@H](C(C)C)C(=O)N[C@H](CO)C3,CO,4.416640507338281
CC(C)CNC(=O)c1nnc2c(n1)c(=O)n(C)c(=O)n2C,CO,4.30999192878118
COC1=C(OCc2ccccc2)[C@@H]([C@@H](O)COC(C)C)OC1=O,CO,3.979001748474721
COc1ccc(-c2oc3c(OC)c(O)ccc3c(=O)c2OC)cc1,CO,4.070000903802345
O=C(NC1=CC(=O)[C@]2(CO)O[C@@H]2C1=O)c1cccc(Cl)c1O,CO,3.929418925714293
O=C(NC1=CC(=O)[C@]2(CO)O[C@@H]2C1=O)c1cccc(Cl)c1O,CO,3.9190780923760737
O=C(NC1=CC(=O)[C@]2(CO)O[C@@H]2C1=O)c1cccc(Cl)c1O,CO,3.9030899869919438
O=C(NC1=CC(=O)[C@]2(CO)O[C@@H]2C1=O)c1cccc(Cl)c1O,CO,4.929464907401624
O=C(NC1=CC(=O)[C@]2(CO)O[C@@H]2C1=O)c1cccc(Cl)c1O,CO,3.9190780923760737
Cc1cn([C@H]2C[C@@H](O)[C@@H](CNCc3ccccc3)O2)c(=O)[nH]c1=O,CO,3.9822712330395684
CCc1cc2ccc3[nH]cc4c3c2n1[C@@H](C(C)C)C(=O)N[C@H](CO)C4,CO,4.519827993775719
C/C(=C\Cc1c(O)cc(C)c(C=O)c1O)CC/C=C(\C)CCC(O)C(C)(C)O,CO,4.340007617996673
CCCCCC#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,4.155336037465061
O=C1C(Cl)=C(N[C@@H](Cc2cnc[nH]2)C(=O)O)C(=O)c2ccccc21,CO,4.429994384151707
CCCc1cc2ccc3[nH]cc4c3c2n1[C@@H](C(C)C)C(=O)N[C@H](CO)C4,CO,4.628388930050312
Cc1cn([C@H]2C[C@@H](OS(C)(=O)=O)[C@@H](CN(C)C)O2)c(=O)[nH]c1=O,CO,3.9731278535996988
CC(C)(C)c1cc(C(C)(C)C)c2oc(-c3c(O)ccc4ccccc34)nc2c1,CCCCCC,4.3222192947339195
CC(C)(C)c1cc(C(C)(C)C)c2oc(-c3c(O)ccc4ccccc34)nc2c1,CO,4.6020599913279625
O=C(OC[C@]1(O)C(=O)C=C[C@H](OC(=O)c2ccccc2)[C@@H]1O)c1ccccc1,CO,4.671172842715083
COC1=CC(=O)C(O)=C(CCCCCCC/C=C\CCC/C=C/C(=O)O)C1=O,CO,4.519998529118848
COC1=CC(=O)C(O)=C(CCCCCCC/C=C\CCC/C=C/C(=O)O)C1=O,CO,4.649997479737009
CC(C)(C)c1cc(C(C)(C)C)c2oc(-c3cc(Cl)cc(Cl)c3O)nc2c1,CCCCCC,4.113943352306837
CC(C)(C)c1cc(C(C)(C)C)c2oc(-c3cc(Cl)cc(Cl)c3O)nc2c1,CO,4.278753600952829
Cn1c2ccccc2c(=O)c2ccc3c(c21)[C@@H]1OC(=O)O[C@@H]1C(C)(C)O3,CO,4.429994384151707
C#CCCCCC#Cc1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,4.195899652409234
CC(/C=C/[C@@]1(C)[C@H](C)CCC(=O)[C@@H]1C)=C\Cc1c(O)cc(C)c(C=O)c1O,CO,4.229988836544811
COC(=O)/C=C(/C(=O)OC)c1c(-c2ccccc2)cc2c(C)cc(C)cc(C)c1-2,CO,0.6989700043360189
Nc1ncnc2c1c(C#CC1CCCCC1)cn2[C@H]1C[C@H](O)[C@@H](CO)O1,CO,4.201397124320452
COC(=O)[C@@H]1Cc2c([nH]c3ccccc23)C2=C(C)C(=O)C(=O)N21,CO,4.278753600952829
COC(=O)/C=C/c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c2ncnc(N)c12,CO,4.1303337684950066
COc1cc(C2OCC3C(c4cc(OC)c(O)c(OC)c4)OCC23)ccc1O,CO,4.869994000121742
COc1ccc(C(OC)c2nccc3cc(OC)c(OC)cc23)cc1OC,CO,4.7600000472927295
COc1cccc2c1C(=O)C=CC21Cc2ccc(OC)c3c(OC)ccc(c23)C1,CO,4.209997296082369
C=C(C)CCC[C@@]1(C)CCC[C@H]2C1=CC[C@H](C)[C@]2(C)C[C@H](O)C1=CC(=O)O[C@@H]1O,CO,4.278753600952829
Cn1c(=O)c2nc(C(=O)N3CCOCC3)nnc2n(C)c1=O,CO,4.300008202553813
COC1=CC(=O)C(O)=C(CCCCCCC/C=C\CCCCC/C=C/C(=O)O)C1=O,CO,4.280008953108186
COC1=CC(=O)C(O)=C(CCCCCCC/C=C\CCCCC/C=C/C(=O)O)C1=O,CO,4.369994661608428
COC1=CC(=O)C(O)=C(CCCCCCC/C=C\CCCCCCCC(=O)O)C1=O,CO,4.300008202553813
COC1=CC(=O)C(O)=C(CCCCCCC/C=C\CCCCCCCC(=O)O)C1=O,CO,4.529994673069142
COc1cc2ccnc(C(OC)c3ccc4c(c3)OCO4)c2cc1OC,CO,4.639994197400288
O=C1C=C(N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)C(=O)c2ccccc21,CO,4.420005284959052
COc1cccc2c1C(O)C13C=CC4=C(C(=O)CC(C)(O)C4)C1(O3)C2=O,CO,4.392696953259666
CCN(CC)CCNC(=O)c1nnc2c(n1)c(=O)n(C)c(=O)n2C,CO,4.300008202553813
C=CC(C)(C)c1cc2c3c4c(c[nH]c14)C[C@@H](CO)NC(=O)[C@H](C(C)C)N3[C@H](C)C2,CO,4.385606273598312
CCOP(=O)(CO[C@@H]1C[C@H](n2cnc3c(Cl)ncnc32)C[C@H]1O)OCC,CO,0.9542425094393249
O=C1C(Cl)=C(N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)C(=O)c2ccccc21,CO,4.639994197400288
CC(C)(C)c1cc(C(C)(C)C)c2oc(-c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)nc2c1,CCCCCC,4.643452676486188
CC(C)(C)c1cc(C(C)(C)C)c2oc(-c3cc(C(C)(C)C)c(O)c(C(C)(C)C)c3)nc2c1,CO,4.57978359661681
CCOP(=O)(CO[C@@H]1C[C@H](n2cnc3ncnc(Cl)c32)C[C@H]1O)OCC,CO,1.041392685158225
COc1cc2c(c3c1c(=O)c1ccccc1n3C)[C@@H]1OC(=O)O[C@@H]1C(C)(C)O2,CO,4.6200006423000675
O=C1S/C(=C\c2ccccc2)C(O)=C1/N=N\C1=C(O)/C(=C/c2ccccc2)SC1=O,CO,3.9499751778296535
COc1cc2ccnc(C(=O)c3ccc4c(c3C(=O)O)OCO4)c2cc1OC,CO,4.690001046883063
COc1cccc2c1C(O)C13C=CC4=C(C(=O)CC(C)(O)C4)C1(O3)C2O,CO,4.17897694729317
CN(C)c1cccc2c1C(=O)C=CC21Cc2ccc(N(C)C)c3c(N(C)C)ccc(c23)C1,CO,4.509995092013399
CC(C)=CCc1c(C)n2c3c1ccc1[nH]cc(c13)C[C@@H](CO)NC(=O)[C@@H]2C(C)C,CO,4.568201724066995
CCC1=C(CC)/C(=C/c2[nH]cc(C)c2C)N=C1/C=C1\NC(=O)C(CC)=C1CC,ClC(Cl)Cl,4.515873843711679
CCC1=C(CC)/C(=C/c2[nH]cc(C)c2C)N=C1/C=C1\NC(=O)C(CC)=C1CC,CCO,4.595496221825574
CCC1=C(CC)/C(=C/c2[nH]cc(C)c2C)N=C1/C=C1\NC(=O)C(CC)=C1CC,CO,4.544068044350276
COc1ccc(C(=O)CCc2ccc(O)c3c2C=CC(C)(CCC=C(C)C)O3)c(O)c1,CO,4.301029995663981
COc1cc2c(c3c1c(=O)c1ccccc1n3C)[C@H](O)[C@H](OC(C)=O)C(C)(C)O2,CO,4.529994673069142
Nc1ncnc2c1c(C#Cc1ccccc1)cn2[C@H]1C[C@H](O)[C@@H](CO)O1,CO,4.385606273598312
CCOP(=O)(CO[C@@H]1C[C@H](n2cnc3c(Cl)nc(N)nc32)C[C@H]1O)OCC,CO,1.0
COc1ccc(C(=O)CCc2ccc(OC)c3c2C=CC(C)(CCC=C(C)C)O3)c(O)c1,CO,4.264817823009537
Oc1c(Cl)ccc2c1[C@@H](O)[C@H]1O[C@H]1C21Oc2cccc3cccc(c23)O1,CO,4.686278678067201
COc1ccc(C(=O)CCc2ccc(OC)c(O)c2C/C=C(\C)CCC=C(C)C)c(O)c1,CO,4.117271295655764
CO[C@H]1CCCC[C@@H](c2ccccc2)OC(=O)[C@@H](C)C2=CC[C@H](C)[C@@H](O2)[C@@H](C)/C=C/[C@H]1OC,CO,4.140004950619449
CO[C@H]1CCCC[C@@H](c2ccccc2)OC(=O)[C@@H](C)[C@@H]2CC[C@H](C)[C@@H](O2)[C@@H](C)/C=C/[C@H]1OC,CO,3.9499751778296535
COC(=O)c1c(C(=O)c2nccc3cc(OC)c(OC)cc23)ccc2c1OCO2,CO,4.6200006423000675
COc1cc(O)c(-c2oc3c(OC)c(OC)ccc3c(=O)c2OC)cc1OC,CO,4.280008953108186
CC(C)=CCc1cc2cc(C)n3c2c2c(c[nH]c12)C[C@@H](CO)NC(=O)[C@@H]3C(C)C,CO,4.589949601325708
CC(C)=CCc1[nH]c2ccc3cc(C)n4c3c2c1C[C@@H](CO)NC(=O)[C@@H]4C(C)C,CO,4.598790506763115
COC12c3ccccc3C(=O)C1(C(=O)c1ccccc1)C(C(=O)c1ccccc1)c1ccccc12,CO,4.477121254719663
O=C(OC[C@]12c3ccccc3C(=O)[C@H]1[C@@H](C(=O)c1ccccc1)c1ccccc12)c1ccccc1,CO,4.460897842756548
C/C=C/C(OC(C)=O)C(/C=C/C(=O)OCC1COC(=O)C1OC(C)=O)OC(C)=O,CO,4.14921911265538
C/C=C/C(OC(C)=O)C(/C=C/C(=O)OCC1COC(=O)C1OC(C)=O)OC(C)=O,CO,4.184691430817598
C/C=C/C(OC(C)=O)C(/C=C/C(=O)OCC1COC(=O)C1OC(C)=O)OC(C)=O,CO,4.071882007306125
CCOP(=O)(CO[C@@H]1C[C@H](n2cnc3nc(N)nc(Cl)c32)C[C@H]1O)OCC,CO,0.6989700043360189
CC(=O)O[C@H]1c2c(ccc3c(=O)c4ccccc4n(C)c23)OC(C)(C)[C@H]1OC(C)=O,CO,4.58000068958904
Nc1ncnc2c1c(C#CCCOC1CCCCO1)cn2[C@H]1C[C@H](O)[C@@H](CO)O1,CO,4.133538908370218
COC(=O)/C=C1/OC(=O)C(/N=N\C2=C(O)/C(=C\C(=O)OC)OC2=O)=C1O,CO,3.6799726942774185
CC(C)=CCc1[nH]c2ccc3c4c2c1C[C@@H](CO)NC(=O)[C@H](C(C)C)N4[C@H](C)C3,CO,4.383815365980431
CC(C)=CCc1cc2c3c4c(c[nH]c14)C[C@@H](CO)NC(=O)[C@H](C(C)C)N3[C@H](C)C2,CO,4.401400540781544
C/C=C(C)/C=C(\C)C(O)C(C)/C=C(C)/C=C/C/C(C)=C/Cc1nc(OC)c(OC)c(O)c1C,CO,4.682145076373832
CC(OC(=O)c1ccccc1)[C@]12c3ccccc3C(=O)[C@H]1[C@@H](C(=O)c1ccccc1)c1ccccc12,CO,4.243038048686294
CC(=O)O[C@H](C[C@@]1(C)[C@H](C)CCC(=O)[C@@H]1C)/C(C)=C/Cc1c(O)cc(C)c(C=O)c1O,CO,4.189998144026043
COCC1(COC)Oc2ccc(C#N)cc2[C@@H](Nc2ccc(=O)n(C)n2)[C@@H]1O,CO,4.505149978319906
CC(=O)O[C@H]1CC(=O)[C@H](C)[C@@](C)(/C=C/C(C)=C/Cc2c(O)cc(C)c(C=O)c2O)[C@@H]1C,CO,4.320000804264728
COc1cc2c(cc1O)[C@@]1(O)C(=O)c3c(ccc4c3OCO4)[C@@]1(O)N(C)CC2,CO,4.540003944850027
Cc1cn([C@H]2C[C@@H](OS(C)(=O)=O)[C@@H](CN(C)S(C)(=O)=O)O2)c(=O)[nH]c1=O,CO,3.9777236052888476
COc1cc2c(cc1O)[C@]1(OC)Cc3ccc4c(c3[C@]1(O)N(C)CC2)OCO4,CO,4.649997479737009
COc1ccc2c(c1)NC(=O)[C@@]21C[C@H]2C(=O)N3CCC[C@H]3C(=O)N2[C@H]1C=C(C)C,CO,4.20194306340165
C/C(=C\c1csc(C)n1)[C@@H]1C/C=C\CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,CO,4.209515014542631
C/C=C(C)/C=C(\C)C(O)C(C)/C=C(C)/C=C(\C)C/C(C)=C/Cc1nc(OC)c(OC)c(O)c1C,CO,4.658964842664435
CC(C)C(=O)Nc1nc(OC(=O)N(c2ccccc2)c2ccccc2)c2nc[nH]c2n1,CO,4.1003705451175625
CCN(C[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@H]1OS(C)(=O)=O)S(C)(=O)=O,CO,3.9684829485539352
COc1cc2c(c3c1c(=O)c1ccccc1n3C)[C@H](OC(C)=O)[C@H](OC(C)=O)C(C)(C)O2,CO,4.669995226262184
COC12C(C(=O)c3ccccc3)=C(C(=O)c3ccccc3)C(CO)(c3ccccc31)c1ccccc12,CO,4.394451680826216
COC12c3ccccc3C3=C(C)OC(c4ccccc4)=C(c4ccccc41)C32C(=O)c1ccccc1,CO,4.342422680822207
CO[C@H]1CCCC[C@@H](c2ccccc2)OC(=O)[C@@H](C)[C@]2(O)CC[C@H](C)[C@@H](O2)[C@@H](C)/C=C/[C@H]1OC,CO,4.019988159591286
OC[C@H]1O[C@@H](C#Cc2ccccc2C#C[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,CO,4.12057393120585
CCCCCCCCCCCC[C@H](O)[C@H](O)CC[C@H](O)[C@@H]1CC[C@@H](CCCCCCC[C@@H](O)CC2=C[C@H](C)OC2=O)O1,CO,3.4771212547196626
COC12OC(c3ccccc3)=C3c4ccccc4C(OC)(c4ccccc41)C32C(=O)c1ccccc1,CO,4.382017042574868
CO[C@H]1CCCC[C@@H](c2ccccc2)OC(=O)[C@@H](C)[C@H]2O[C@@H]([C@@H](C)/C=C/[C@H]1OC)[C@@H](C)C[C@H]2OC,CO,4.540003944850027
COC12C(C(=O)c3ccccc3)=C(C(=O)c3ccccc3)C(C(C)O)(c3ccccc31)c1ccccc12,CO,4.615950051656401
CO[C@@H](CCCC[C@H](OC)[C@@H](/C=C/[C@H](C)[C@@H]1O[C@H]2[C@@H](C[C@@H]1C)OC(=O)C2(C)C)OC)c1ccccc1,CO,4.070000903802345
CC(=O)Oc1cccc2c1[C@@H](OC(C)=O)[C@H]1O[C@H]1C21Oc2cccc3cccc(c23)O1,CO,4.670709595223797
C/C=C/C(OC(C)=O)C(/C=C/C(=O)OCC(COC(C)=O)C(OC(C)=O)C(=O)OC)OC(C)=O,CO,4.161368002234975
C/C=C/C(OC(C)=O)C(/C=C/C(=O)OCC(COC(C)=O)C(OC(C)=O)C(=O)OC)OC(C)=O,CO,4.184691430817598
C/C=C/C(OC(C)=O)C(/C=C/C(=O)OCC(COC(C)=O)C(OC(C)=O)C(=O)OC)OC(C)=O,CO,4.198657086954423
Cc1ccc(S(=O)(=O)O[C@@H]2C[C@@H](CO)O[C@H]2n2cnc3c(N)ncnc32)cc1,CO,4.2455126678141495
C/C=C/C=C/C1=C2C3=CC(=O)C(C)(OC(=O)CC(C)O)C(=O)C3=CN3CC[C@H](O)[C@H](O1)C23,CO,3.3525683861793087
C/C(=C\Cc1c(O)cc(C)c(C=O)c1O)[C@@H](C[C@@]1(C)[C@H](C)CCC(=O)[C@@H]1C)OC(=O)CC(C)C,CO,4.259999795081887
CC1(C)O[C@H]2O[C@H]3[C@H](OC(C)(C)O[C@@H]3CNC(=S)N[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@H]2O1,CO,1.08278537031645
CO[C@H]1CCCC[C@@H](c2ccccc2)OC(=O)[C@@H](C)[C@]2(O)C[C@@H](O)[C@H](C)[C@@H](O2)[C@@H](C)/C=C/[C@H]1OC,CO,3.9400181550076634
CC1=CC(=O)CC(C)(C)[C@H]1CC[C@H](C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@](O)(CO)[C@H]1O,CO,4.02816441942447
CO[C@H]1CCCC[C@@H](c2ccccc2)OC(=O)[C@@H](C)[C@H]2O[C@@H]([C@@H](C)/C=C/[C@H]1OC)[C@@H](C)CC2=O,CO,3.9499751778296535
