canon,n_solvents,lmax_min,lmax_max,lmax_median,span_nm
CN(C)c1ccc(C=C2Cc3ccccc3C2=O)cc1,3,411.0,427.0,413.0,16.0
CCCCCCCN1C(=CC2=C([O-])C(=CC3=[N+](CCCCCCC)c4ccccc4C3(C)C)C2=C(C#N)C#N)C(C)(C)c2ccccc21,4,673.0,689.0,683.0,16.0
O=C([O-])c1ccccc1C1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,4,564.0,580.0,576.0,16.0
F[B-]1(F)n2cccc2C=C2c3ccccc3C(c3ccc[nH]3)=[N+]21,6,561.0,577.0,570.5,16.0
O=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)[C@H]1[C@H](c2cccs2)C[C@](O)(c2ccccn2)C[C@]1(O)c1ccccn1,7,358.0,374.0,368.0,16.0
O=C1C=C(Nc2ccccc2)C(=O)c2ccccc21,2,450.0,466.0,458.0,16.0
O=C1C=C(Nc2ccc(F)cc2)C(=O)c2ccccc21,2,445.0,461.0,453.0,16.0
O=C(O)c1c2ccccc2nc2ccccc12,12,354.0,370.0,362.0,16.0
N#Cc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(CCO)C3=O)cc1,2,352.0,368.0,360.0,16.0
CCn1nc(-c2ccccc2)c2ccc3[o+]c(-c4ccccc4)c4ccc1c2c34.[O-][Cl+3]([O-])([O-])[O-],6,485.0,501.0,486.5,16.0
Cc1ccc(-n2c3ccccc3c3cc(C(=C(C#N)C#N)c4ccccc4)ccc32)cc1,8,442.0,458.0,446.0,16.0
Cc1ccc(-c2ccc(/C=C/c3cccn3C)cn2)nc1,10,372.0,388.0,382.0,16.0
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,8,332.0,348.0,343.5,16.0
COc1ccc2c(c1)c1c(c3cc(OC)ccc32)=[N+]2C(=C(c3c(C)cc(C)cc3C)c3cc4c5cc(OC)ccc5c5ccc(OC)cc5c4n3[B-]2(F)F)C=1,5,666.0,682.0,676.0,16.0
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(S(=O)(=O)c2ccc(S(=O)(=O)c3ccc(-n4c5ccc(C(C)(C)C)cc5c5cc(C(C)(C)C)ccc54)cc3)cc2)cc1,2,347.0,363.0,355.0,16.0
CCc1c(C)[nH]c(C2=[N+]3C(=Cc4c(C)c(CC)c(C)n4[B-]3(F)F)c3ccccc32)c1C,6,620.0,636.0,629.0,16.0
COC(=O)c1ccc(C#Cc2ccc(N(C)C)cc2)cc1,16,354.4967918,370.4938683,361.1947066,15.997076499999991
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,11,404.040404,419.9916002000001,414.9377593,15.951196200000084
CCOC(=O)c1ccc(N)cc1,2,269.6601942,285.4368932,277.5485437,15.776699000000008
c1ccc2nc(-n3c4ccccc4c4ccccc43)c(-n3c4ccccc4c4ccccc43)nc2c1,2,404.0,419.7130712,411.85653560000003,15.713071200000002
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(-c5ccc(OC)cc5)cc4)ccc(c23)C1=O,7,354.0,369.4,364.8,15.399999999999977
CCN1/C(=C\C2=C([O-])/C(=C/C3=[N+](CC)c4c(ccc5ccc(C)nc45)C3(C)C)C2=O)C(C)(C)c2ccc3ccc(C)nc3c21,9,671.0,686.0,681.0,15.0
COc1cccc(C2=CC3=C(c4c(C)cc(C)cc4C)c4cc(-c5cccc(OC)c5)c(-c5cccc(OC)c5)n4[B-](F)(F)[N+]3=C2c2cccc(OC)c2)c1,5,581.0,596.0,592.0,15.0
CN(C)c1ccc(-c2ccc(-c3nc(C#N)c(C#N)n3C)cc2)cc1,4,333.0,348.0,336.0,15.0
CSC1=C2C=C(c3cc4n(c3)[B-](F)(F)[N+]3=CC=CC3=C4c3c(C)cc(C)cc3C)C(C)=[N+]2[B-](F)(F)n2c(C)ccc21,5,592.0,607.0,598.0,15.0
CCOC(=O)COc1ccc(/C=C/C2=C3c4ccccc4C(c4ccc[nH]4)=[N+]3[B-](F)(F)n3ccc(C)c32)cc1,6,577.0,592.0,585.5,15.0
CCOC(=O)c1[nH]c(C)c(/C=C/C2=[N+]3C(=C(c4cc(OC)cc(OC)c4)c4c(C)c(I)c(/C=C/c5c(C)[nH]c(C(=O)OCC)c5C)n4[B-]3(F)F)C(C)=C2I)c1C,3,678.0,693.0,685.0,15.0
CCN1c2ccc(/C=N/Nc3ccccn3)cc2Sc2cc(-c3ccc(C#N)cc3)ccc21,4,383.0,398.0,387.0,15.0
CCCCCCCCC1(CCCCCCCC)c2cc(C#Cc3ccc(N(c4ccccc4)c4ccccc4)cc3)ccc2-c2ccc(C=O)cc21,11,373.0,388.0,381.0,15.0
CCOc1ccc2c(-c3nc(-c4cccc(Br)c4)no3)cc(=O)oc2c1,2,388.0,403.0,395.5,15.0
CN(C)C(=O)c1ccc(-c2nc3ccc(N(C)C)cc3s2)cc1,7,368.0,383.0,377.0,15.0
CCCCC(CC)Cn1c2ccccc2c2cc(-c3ccc4c(c3)-c3cc(-c5ccc6c(c5)c5ccccc5n6CC(CC)CCCC)ccc3S4(=O)=O)ccc21,2,340.0,355.0,347.5,15.0
O=C1OC(c2ccccc2)=N/C1=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1,17,464.0,479.0,469.0,15.0
CN(C)c1cccc2c1C(=O)c1ccccc1C2=O,6,487.0,502.0,487.5,15.0
O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,8,340.0,355.0,344.5,15.0
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3cc(OC)c(OC)c(OC)c3)nc2c1,3,312.0,327.0,313.0,15.0
CCCCCCCc1ccc(C2=[N+]3C(=C4c5cc(OCC(CC)CC)c(-c6ccc(CCCCCCC)o6)n5[B-](F)(F)[n+]5nnn(c54)[B-]3(F)F)C=C2OCC(CC)CC)o1,2,811.0,826.0,818.5,15.0
CCCCN1C(=S)c2cccc3c(OC)ccc(c23)C1=S,3,468.0,483.0,476.0,15.0
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,8,346.0,361.0,357.0,15.0
CCN(CC)c1ccc(/C=C/c2cc(/C=C/c3ccc(N(CC)CC)cc3)nc(N)n2)cc1,2,418.0,433.0,425.5,15.0
c1ccc(N2c3ccc4ccccc4c3-c3c4ccccc4nc[n+]3[B-]2(c2ccccc2)c2ccccc2)cc1,10,527.0,542.0,536.0,15.0
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(F)cc3)nc2c1,3,302.0,317.0,314.0,15.0
N#Cc1cccc(C#N)c1N,4,332.0,347.0,343.5,15.0
Oc1c(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3[nH]2)cc2c3c1CCCN3CCC2,7,366.0,381.0,371.0,15.0
CC1=C2c3ccccc3C(c3[nH]c(C)cc3C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,6,590.0,605.0,599.0,15.0
CC(C)(C)c1ccc(C2=CC3=C(c4ccccc4)c4cc(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(C(C)(C)C)cc5)n4[B-](F)(F)[N+]3=C2c2ccc(C(C)(C)C)cc2)cc1,5,590.0,605.0,601.0,15.0
C=CCOc1ccc(-c2nc3cc(C(NC(=O)OC(C)(C)C)C(=O)OC)ccc3o2)cc1,3,309.0,324.0,309.0,15.0
Cc1cc(C)c(C2=[N+]3C(=Cc4c(C)cc(C)n4[B-]3(F)F)c3ccccc32)[nH]1,6,601.0,616.0,609.0,15.0
CC1(C)CC(/C=C/c2cn(-c3ccccc3)nc2-c2ccccc2)=CC(=C(C#N)C#N)C1,10,417.0,432.0,422.5,15.0
CC[n+]1c(C=C2C(=O)C(C=C3N(C)c4ccccc4C3(C)C)=C2[O-])sc2ccccc21,3,635.0,650.0,649.0,15.0
CCc1c(C)[nH]c(C2=[N+]3C(=C(C)c4c(C)c(CC)c(C)n4[B-]3(F)F)c3ccccc32)c1C,6,610.0,625.0,618.5,15.0
c1ccc2c(-c3ccc(-c4nc5c6ccccc6c6ccccc6c5[nH]4)cc3)cncc2c1,2,355.0,370.0,362.5,15.0
CC[N+](CC)=c1ccc2cc3c(oc-2c1)-c1ccc(N(C)C)cc1CC3,3,604.0,619.0,612.0,15.0
CC[n+]1c(C=C2C(=O)C(C=C3N(C)c4ccccc4C3(C)C)=C2[O-])[se]c2ccccc21,3,643.0,658.0,657.0,15.0
CC[n+]1c(C=C2C(=O)C(C=C3N(C)c4ccc(Cl)cc4C3(C)C)=C2[O-])[se]c2ccccc21,3,644.0,659.0,655.0,15.0
CC(C)(C)c1cc2ccc3cc(C(C)(C)C)cc4c3c2c(c1)c(=O)n1c4nc2c3ccccc3c3ccccc3c21,12,354.0,369.0,366.5,15.0
COc1ccc2c3c(c4ccc(OC)cc4c2c1)=[N+]1C(=C(c2c(C)cc(C)cc2C)c2cc4c5ccc(OC)cc5c5cc(OC)ccc5c4n2[B-]1(F)F)C=3,5,660.0,675.0,669.0,15.0
Cc1ccc2ccc3c(c2n1)N/C(=C\C1=C([O-])/C(=C/C2=[NH+]c4c(ccc5ccc(C)nc45)C2(C)C)C1=O)C3(C)C,9,679.0,694.0,689.0,15.0
Cc1cccc(Nc2ccccc2C(=O)O)c1C,8,345.0,360.0,351.5,15.0
O=S(=O)(c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1)c1ccc(-c2ccc3c(c2)c2ccccc2n3-c2ccccc2)cc1,2,332.0,347.0,339.5,15.0
Cn1c(=O)c(/N=N/c2ccc(Nc3ccc([N+](=O)[O-])cc3S(=O)(=O)O)cc2)c(O)c2ccccc21,8,475.0,490.0,484.5,15.0
CC1=C2c3ccccc3C(c3ccc[nH]3)=[N+]2[B-](F)(F)n2cccc21,6,555.0,570.0,563.5,15.0
CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,4,374.0,389.0,374.0,15.0
COc1ccc(C(=O)/C=C2\C(=O)Nc3ccccc32)c(OC)c1,12,328.0,343.0,335.0,15.0
COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,10,350.0,365.0,356.0,15.0
Cn1c(=O)c(/N=N/c2cc(S(=O)(=O)O)ccc2C(=O)O)c(O)c2ccccc21,8,406.0,421.0,412.5,15.0
F[B-]1(F)n2c(cc(-c3cccs3)c2-c2ccccc2)C(c2ccccc2)=C2C=C(c3cccs3)C(c3ccccc3)=[N+]21,3,613.0,628.0,620.0,15.0
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2ccc(F)cc2)Sc2ccccc21,4,641.0,656.0,647.0,15.0
Nc1nc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)cc(/C=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)n1,2,417.0,432.0,424.5,15.0
CCCC(=O)c1c2c(c(C(=O)CCC)c3c1OC(CC(=O)OC)(C(=O)OC)O3)OCO2,5,413.0,428.0,425.0,15.0
CCCCCCc1ccc2c3c(ccc2c1)O[B-](F)(F)[N+](c1cc([N+]2=Cc4c(ccc5cc(CCCCCC)ccc45)O[B-]2(F)F)cc([N+]2=Cc4c(ccc5cc(CCCCCC)ccc45)O[B-]2(F)F)c1)=C3,4,418.0,433.0,423.5,15.0
c1ccc(-c2nc(-c3ccccc3)nc(-c3ccc(N4c5ccccc5C5(c6ccccc64)c4ccccc4N(c4ccc(-c6nc(-c7ccccc7)nc(-c7ccccc7)n6)cc4)c4ccccc45)cc3)n2)cc1,2,385.1973684,400.0,392.5986842,14.802631599999984
COC(=O)C(Cc1ccc2oc(-c3ccc4c(c3)c3ccccc3n4-c3ccccc3)nc2c1)NC(=O)OC(C)(C)C,36,324.4014793,338.9026333,327.3483221,14.501153999999985
Fc1ccc(-c2nc3n(c2-c2ccncc2)CCS3)cc1,18,319.0,333.5,328.0,14.5
N#CC(C#N)=C(c1cccc(N(c2ccccc2)c2ccccc2)c1)c1cccc(N(c2ccccc2)c2ccccc2)c1,5,367.6948052,382.14285710000007,374.8376623,14.448051900000053
O=S1(=O)c2ccccc2Oc2cc(N3c4ccccc4C4(c5ccccc53)c3ccccc3N(c3ccc5c(c3)Oc3ccccc3S5(=O)=O)c3ccccc34)ccc21,2,359.8885794,374.1776316,367.03310550000003,14.289052199999958
N#CC(C#N)=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)c1ccc(N(c2ccccc2)c2ccccc2)cc1,5,367.2077922,381.4935065,374.025974,14.285714300000052
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc([Si](C)(C)C)cc4)ccc(c23)C1=O,7,343.4,357.6,355.0,14.200000000000045
CCCCC(CC)Cn1c2ccc(C(=C(C#N)C#N)c3ccccc3)cc2c2c(-c3ccc(Br)cc3)c3c(c(-c4ccc(Br)cc4)c21)c1cc(C(=C(C#N)C#N)c2ccccc2)ccc1n3CC(CC)CCCC,8,457.0,471.0,461.0,14.0
N#Cc1ccc(/C=C/C=C/C2=NC3C(=O)NC(N)=NC3N2[C@H]2C[C@H](O)[C@@H](CO)O2)cc1,3,381.0,395.0,387.0,14.0
CCCCCCN(CCCCCC)c1ccc(C#Cc2ccc([N+](=O)[O-])cc2)cc1,2,417.0,431.0,424.0,14.0
CNc1cccc2c1C(=O)c1ccccc1C2=O,7,487.0,501.0,488.0,14.0
CCCCCCc1ccc2c3c(ccc2c1)O[B-](F)(F)[N+](c1ccc([N+]2=Cc4c(ccc5cc(CCCCCC)ccc45)O[B-]2(F)F)cc1)=C3,4,422.0,436.0,427.5,14.0
Fc1ccc(C2=C(c3ccc(F)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,2,490.0,504.0,497.0,14.0
CN1/C(=C/C=C(/C=C/c2sc3ccccc3[n+]2C)c2cccc(C(F)(F)F)c2)Sc2ccccc21,4,639.0,653.0,643.5,14.0
Fc1c(F)c(F)c2c(c1F)C1=Nc3c4c(F)c(F)c(F)c(F)c4c4n3[B-]3(Cl)n5c(c6c(F)c(F)c(F)c(F)c6c5=N4)=NC2=[N+]13,17,564.0,578.0,572.0,14.0
O=C(c1ccc(N(c2ccccc2)c2ccccc2)cc1)[C@H]1[C@H](c2ccccc2)C[C@](O)(c2ccccn2)C[C@]1(O)c1ccccn1,7,358.0,372.0,368.0,14.0
CCCCCCCCCCCCCCCCCCC1=[N+]2C(=C(NCCS(=O)(=O)[O-])c3ccc(CCCCCCCCCCCCCCCCCC)n3[B-]2(F)F)C=C1.[Na+],12,415.0,429.0,422.5,14.0
CCNc1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(/C=C/C3=[N+](C)c4ccccc4C3(C)C)=C1O2,4,688.0,702.0,693.0,14.0
CCN(CC)c1ccc2cc(-c3csc(NC(C)=O)c3C#N)c(=O)oc2c1,5,394.0,408.0,402.0,14.0
CN(C)c1ccc(-c2nc3cnccc3[nH]2)cc1,11,327.0,341.0,335.0,14.0
CCOC(=O)C1c2cc(Cl)ccc2C(=O)N1c1ccc(OC)c(OC)c1,4,294.0,308.0,297.5,14.0
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)[O-])cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,4,548.0,562.0,552.0,14.0
CN(C)c1ccc(-c2cc3ccc([N+](=O)[O-])cc3c(=O)o2)cc1,6,442.0,456.0,447.0,14.0
c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,2,494.0,508.0,501.0,14.0
Cc1cc(C)c(C2=C3C=C(c4ccc(C(C)(C)C)cc4)C(c4ccc(C(C)(C)C)cc4)=[N+]3[B-](F)(F)n3c2cc(-c2ccc(C(C)(C)C)cc2)c3-c2ccc(C(C)(C)C)cc2)c(C)c1,5,592.0,606.0,602.0,14.0
c1ccc(C2=C(c3ccccc3)c3cccc4c3c(cc3nc5cc(-c6ccccc6)c(-c6ccccc6)cc5nc34)O2)cc1,2,507.0,521.0,514.0,14.0
CCN(CC)c1ccc(/C=N/CC/N=C/c2ccc(N(CC)CC)cc2O)c(O)c1,3,339.0,353.0,344.0,14.0
CCN(CC)c1ccc(/N=N/c2cc3c(=O)[nH][nH]c(=O)c3cc2[N+](=O)[O-])c(NC(C)=O)c1,3,518.0,532.0,519.0,14.0
N#CSC1=CC2=C(c3ccccc3)c3cc(SC#N)c(N4CCOCC4)n3[B-](F)(F)[N+]2=C1N1CCOCC1,5,585.0,599.0,593.0,14.0
O=C([O-])c1ccccc1-c1c2cc(Br)c(=O)c(Br)c-2oc2c(Br)c([O-])c(Br)cc12,4,515.0,529.0,524.5,14.0
O=C(c1ccc(C(=C(c2ccccc2)c2ccccc2)c2ccccc2)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,2,340.0,354.0,347.0,14.0
O=C(c1ccc(C(=C(c2ccc(C(=O)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c2ccc(C(=O)c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)c2ccccc2)cc1)c1ccc(-n2c3ccccc3c3ccccc32)cc1,2,340.0,354.0,347.0,14.0
CCNc1cc2c(cc1C)C(c1ccccc1C(=O)O)=C1CCCC(/C=C/C3=[N+](C)c4ccc5ccccc5c4C3(C)C)=C1O2,4,708.0,722.0,713.0,14.0
F[B-]1(F)n2c(cc(Cl)c2-c2ccccc2)C(c2ccccc2)=C2C=C(Cl)C(c3ccccc3)=[N+]21,3,558.0,572.0,566.0,14.0
COc1ccc(C2=C(c3ccc(OC)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,2,500.0,514.0,507.0,14.0
CN(C)c1ccc(-c2cc(-c3ccc4ccccc4c3)nc(-c3ccccc3)n2)cc1,3,368.0,382.0,379.0,14.0
Cc1ccc(C2=[N+]3C(=Cc4ccc(C)n4[B-]3(F)F)c3ccccc32)[nH]1,6,592.0,606.0,599.5,14.0
O=[N+]([O-])c1ccc[nH]1,2,336.0,350.0,343.0,14.0
CC1(C)[C@@H]2CC[C@]1(C)c1nc3cc(-c4cccs4)ccc3nc12,9,344.0,358.0,346.0,14.0
CC1(C)CC(=O)c2c(F)c(C(F)(F)F)c(F)c(F)c2N1,2,347.0,361.0,354.0,14.0
O=S1(=O)C2=C(c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc31)C1(C3=C(c4ccccc41)S(=O)(=O)c1cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc13)c1ccccc12,5,424.0,438.0,431.0,14.0
COc1c(-c2ccc(N(C)C)cc2)oc2ccccc2c1=O,3,361.0,375.0,372.0,14.0
O=C1OC(=O)c2cc(Oc3ccccc3)c3c4ccc5c6c(cc(Oc7ccccc7)c(c7ccc1c2c73)c64)C(=O)OC5=O,3,516.0,530.0,529.0,14.0
F[B-]1(F)n2c(Nc3cccc4cccnc34)ccc2C(c2ccccc2)=C2C=CC(Cl)=[N+]21,4,547.0,561.0,557.5,14.0
CCC1=C(C)C(=O)n2c1cc1c(C)cc(C)n1c2=O,6,409.0,423.0,420.0,14.0
Cn1c(=O)c(/N=N/c2ccc(S(=O)(=O)O)c3ccccc23)c(O)c2ccccc21,8,456.0,470.0,467.0,14.0
O=Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,8,583.0,597.0,589.0,14.0
O=Cc1ccc(C=C(c2ccccc2)c2ccccc2)cc1,2,333.0,347.0,340.0,14.0
O=P(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)(c1ccc(N2c3ccccc3Oc3ccccc32)cc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,2,371.0,385.0,378.0,14.0
O=S(=O)(c1cccc(N2c3ccccc3Oc3ccccc32)c1)c1cccc(N2c3ccccc3Oc3ccccc32)c1,4,308.0,322.0,316.0,14.0
c1ccc(-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)c3nsnc23)cc1,4,424.0,438.0,436.0,14.0
C=CCOc1nnc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nn1,2,512.0,526.0,519.0,14.0
Cc1cc(C)c(C2=C3C=C(c4ccccc4)C(c4ccccc4)=[N+]3[B-](F)(F)n3c2cc(-c2ccccc2)c3-c2ccccc2)c(C)c1,5,578.0,592.0,587.0,14.0
COc1ccc(/C=C/C2=[O+][B-](F)(F)OC(/C=C/c3ccc(OC)cc3)=C2c2ccccc2)cc1,6,491.0,505.0,498.0,14.0
COc1ccc2c(c1)C(=O)c1cc(OC)cc(OC)c1-2,3,478.0,492.0,491.0,14.0
COc1ccc(/C=C/c2ccc(-c3nnc(-c4ccc(-c5cc6ccccc6s5)cc4)o3)cc2)cc1,10,337.0,351.0,345.5,14.0
CC(C)CCCCN1CCc2c1ccc1c3c(ccc21)C(=O)CCC3,10,362.0,376.0,370.0,14.0
Cc1cc(C)c(C2=C3C=c4c(c5ccccc5c5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4c4ccccc4c23)c(C)c1,5,666.0,680.0,673.0,14.0
C(=C/c1cnccn1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,5,386.0,400.0,393.0,14.0
Cc1cc(=O)oc2cc3cc(O)ccc3cc12,2,343.0,357.0,350.0,14.0
C=CCOc1nnc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nn1,2,512.0,526.0,519.0,14.0
C(=C/c1ccncn1)\c1ccc(N2CCCCC2)cc1,5,375.0,389.0,381.0,14.0
CCc1ccc(-c2ccc(-c3nnc(-c4ccc(-c5nnc(-c6ccc(-c7ccc(CC)cc7)s6)o5)cc4)o3)s2)cc1,11,334.0,348.0,345.0,14.0
CCc1ccc(/C=N/c2cc(C(C)C)c(O)cc2C)cc1,17,340.0,354.0,346.0,14.0
CCn1c2ccccc2c2cc(/C=C/c3cccc[n+]3CCCS(=O)(=O)[O-])ccc21,4,423.0,437.0,424.5,14.0
CC[N+](CC)=c1ccc2cc3oc4cc(N)ccc4c3oc-2c1,3,583.0,597.0,588.0,14.0
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,11,411.01520760000005,424.98937530000006,418.9359028,13.97416770000001
CCC1(CC)c2cc(/C=C/c3cc(Br)c(/C=C/c4ccc5c(c4)C(CC)(CC)c4cc(N6c7ccccc7Sc7ccccc76)ccc4-5)cc3Br)ccc2-c2ccc(N3c4ccccc4Sc4ccccc43)cc21,5,426.0,439.9145299,435.8119658,13.914529899999991
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccc(OC)cc4)ccc(c23)C1=O,7,354.2,368.0,364.8,13.800000000000011
CCCCN(CCCC)c1ccc(/C=C/c2ccc(-c3ccc(/C=C/c4ccc(N(CCCC)CCCC)cc4)cc3)cc2)cc1,2,399.3,412.9,406.1,13.599999999999966
c1ccc(N(c2ccccc2)c2ccc3ccc4c(N(c5ccccc5)c5ccccc5)ccc5ccc2c3c54)cc1,3,423.0,436.2740266,426.0,13.274026600000013
CCCCCCC(CCCCCC)N1C(=O)c2cccc3c(-c4ccccc4)ccc(c23)C1=O,7,342.2,355.4,353.4,13.199999999999989
CN(C)c1ccc2nc3c(cc2c1)c(-c1ccccc1)nn3-c1ccccc1,7,439.56043960000005,452.6935265,449.2362983,13.133086899999967
Brc1ccc(C2=C(c3ccc(Br)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,2,488.0,501.0,494.5,13.0
CCNc1cc2oc(=O)c3c(=O)oc4ccccc4c3c2cc1C,2,441.0,454.0,447.5,13.0
CC(C)[Si]1(C(C)C)c2cc(N(C)C)ccc2-c2ccc(C(F)(F)F)cc21,7,331.0,344.0,337.0,13.0
Cc1ccc(-n2c3ccccc3c3cc(C=C(C#N)C#N)ccc32)cc1,8,400.0,413.0,404.0,13.0
c1cc(N2CCCC2)ccn1,7,280.0,293.0,285.0,13.0
Cc1ccc(-c2nnc(-c3ccc4ccc5cccc6ccc3c4c56)o2)cc1,7,390.0,403.0,392.0,13.0
O=c1c2ccccc2n2c3ccccc3c(=O)c3cc(-c4ccccc4)cc1c32,6,437.0,450.0,444.3824273,13.0
COc1ccc(N2C(=O)c3ccccc3NC2C(C)(C)C)cc1,4,342.0,355.0,346.0,13.0
O=c1oc2ccccc2cc1-c1ccc([N+](=O)[O-])cc1,4,331.0,344.0,338.5,13.0
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc2oc3nc4oc5ccc(C(F)(F)F)cc5c4cc3c2c1,7,336.0,349.0,343.0,13.0
C#CCn1c2ccccc2c2cc(/C=C/C3=[N+]4C(=C(c5ccc(I)cc5)c5c(C)cc(/C=C/c6ccc7c(c6)c6ccccc6n7CC#C)n5[B-]4(F)F)C(C)=C3)ccc21,3,665.0,678.0,674.0,13.0
Cc1cc(C)nc(N)n1,3,284.0,297.0,296.0,13.0
COc1cccc2c1oc(=O)c1c(=O)oc3cc(O)ccc3c12,2,365.0,378.0,371.5,13.0
CC(C)(C)c1ccc(-n2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)nc3c4ccccc4c4ccccc4c32)cc1,2,356.0,369.0,362.5,13.0
Cc1cc(O)c(C(=O)/C=C/c2ccccc2[N+](=O)[O-])c(=O)o1,2,352.0,365.0,358.5,13.0
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,12,382.0,395.0,391.5,13.0
CCn1c2ccccc2c2cc(/C=C3\C(=O)c4ccccc4S3(=O)=O)ccc21,11,441.0,454.0,446.0,13.0
O=Cc1ccc(Oc2ccc3c4c(cccc24)C(=O)N(CCO)C3=O)cc1,2,355.0,368.0,361.5,13.0
Cc1ccc(C2=C(c3ccc(C)cc3)c3cccc4c3c(cc3nc5ccccc5nc34)O2)cc1,2,498.0,511.0,504.5,13.0
O=[N+]([O-])c1ccc(/C=C/C=C/c2ccccc2)cc1,6,370.0,383.0,376.5,13.0
COc1ccc(-c2nc(N)nc(C#N)c2C#N)cc1OC,6,346.0,359.0,349.0,13.0
O=P(c1ccccc1)(c1ccccc1)c1ccc(N2c3ccccc3Oc3ccccc32)cc1,2,368.0,381.0,374.5,13.0
CN(C)c1ccc(C2=Cc3cccc[n+]3[B-](F)(F)O2)cc1,10,413.0,426.0,417.0,13.0
CN(C)c1ccc(C(=Cc2ccc(/C=C(\C#N)c3ccccc3)cc2)c2ccc(N(C)C)cc2)cc1,2,436.0,449.0,442.5,13.0
CN(C)c1ccc(C#Cc2ccc(C#Cc3ccc(C#Cc4ccccc4C#N)cc3C#N)cc2C#N)cc1,5,413.0,426.0,425.0,13.0
CCCCCCCN1C(=CC2=C([O-])C(=Cc3sc4ccccc4[n+]3CCCCCCC)C2=C(C#N)C#N)Sc2ccccc21,4,696.0,709.0,700.0,13.0
CN(C)c1ccc2nc(-c3ccc(C(=O)Nc4ccccc4)cc3)sc2c1,7,383.0,396.0,389.0,13.0
CCCCCCCCCCCn1cccc1C1=[N+]2C(=Cc3c(C)cc(C)n3[B-]2(F)F)c2ccccc21,6,577.0,590.0,583.5,13.0
CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O,7,342.0,355.0,350.0,13.0
CN(C)c1ccc2c(c1)Cc1ccccc1-2,7,303.0,316.0,310.0,13.0
